Well Name,Initial X,Initial Y,PORO,SOIL,Шаг,Дата,Дней,"Дебит нефти, ст.м3/сут","Дебит воды, ст.м3/сут","Забойное давление (И), Бара","WBP9, Бара"
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",75,20.08.2014,2057.0000,+0.00000000e+00,+0.00000000e+00,+1.43712309e+02,+1.74113672e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",76,19.09.2014,2087.0000,+0.00000000e+00,+0.00000000e+00,+1.43919152e+02,+1.74490997e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",77,19.10.2014,2117.0000,+0.00000000e+00,+0.00000000e+00,+1.44745834e+02,+1.74874505e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",78,19.11.2014,2148.0000,+0.00000000e+00,+0.00000000e+00,+1.44179774e+02,+1.75262021e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",79,19.12.2014,2178.0000,+0.00000000e+00,+0.00000000e+00,+1.44030847e+02,+1.75635585e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",80,19.01.2015,2209.0000,+0.00000000e+00,+0.00000000e+00,+1.44015679e+02,+1.76004499e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",81,18.02.2015,2239.0000,+0.00000000e+00,+0.00000000e+00,+1.44139095e+02,+1.76367143e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",82,21.03.2015,2270.0000,+0.00000000e+00,+0.00000000e+00,+1.44203216e+02,+1.76740799e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",83,20.04.2015,2300.0000,+0.00000000e+00,+0.00000000e+00,+1.43908120e+02,+1.77094988e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",84,21.05.2015,2331.0000,+0.00000000e+00,+0.00000000e+00,+1.45576652e+02,+1.77458681e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",85,20.06.2015,2361.0000,+0.00000000e+00,+0.00000000e+00,+1.43830899e+02,+1.77805098e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",86,20.07.2015,2391.0000,+0.00000000e+00,+0.00000000e+00,+1.44619659e+02,+1.78146313e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",87,20.08.2015,2422.0000,+0.00000000e+00,+0.00000000e+00,+1.44719633e+02,+1.78495396e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",88,19.09.2015,2452.0000,+0.00000000e+00,+0.00000000e+00,+1.43686798e+02,+1.78831121e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",89,20.10.2015,2483.0000,+0.00000000e+00,+0.00000000e+00,+1.44658960e+02,+1.79178221e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",90,19.11.2015,2513.0000,+0.00000000e+00,+0.00000000e+00,+1.44874765e+02,+1.79507324e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",91,20.12.2015,2544.0000,+0.00000000e+00,+0.00000000e+00,+1.45323614e+02,+1.79843468e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",92,19.01.2016,2574.0000,+0.00000000e+00,+0.00000000e+00,+1.45018866e+02,+1.80178006e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",93,18.02.2016,2604.0000,+0.00000000e+00,+0.00000000e+00,+1.45792458e+02,+1.80507806e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",94,20.03.2016,2635.0000,+0.00000000e+00,+0.00000000e+00,+1.45404973e+02,+1.80843163e+02
I6,72,29,"[[0.19555555555555554, 0.18666666666666665, 0.13666666666666666, 0.14333333333333334, 0.1455555555555556, 0.2277777777777778, 0.2277777777777778, 0.2277777777777778, 0.14777777777777776], [0.19400000000000003, 0.19160000000000005, 0.1348, 0.1448, 0.1448, 0.2268000000000001, 0.22560000000000005, 0.2304000000000001, 0.15680000000000002], [0.19244897959183685, 0.19346938775510206, 0.1361224489795918, 0.14530612244897978, 0.14408163265306118, 0.22877551020408182, 0.2251020408163267, 0.23061224489795934, 0.16]]","[[0.638, 0.4662222222222222, 0.39311111111111113, 0.21066666666666667, 0.057, 0.0, 0.0, 0.0, 0.0], [0.5184799999999999, 0.42772, 0.37920000000000004, 0.2692, 0.1732, 0.0702, 0.0, 0.0, 0.0], [0.47197959183673466, 0.41085714285714287, 0.3772857142857142, 0.2981224489795918, 0.23512244897959186, 0.1559795918367347, 0.06769387755102041, 0.001, 0.0]]",95,19.04.2016,2665.0000,+0.00000000e+00,+0.00000000e+00,+1.45661458e+02,+1.81167163e+02
