Well Name,Initial X,Initial Y,SOIL,Шаг,Дата,Дней,"Дебит нефти, ст.м3/сут","Дебит воды, ст.м3/сут","Забойное давление (И), Бара","WBP9, Бара"
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",40,19.09.2011,991.0000,+0.00000000e+00,+0.00000000e+00,+1.42598805e+02,+1.58579161e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",41,20.10.2011,1022.0000,+0.00000000e+00,+0.00000000e+00,+1.42461600e+02,+1.59436247e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",42,19.11.2011,1052.0000,+0.00000000e+00,+0.00000000e+00,+1.43869509e+02,+1.60199721e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",43,20.12.2011,1083.0000,+0.00000000e+00,+0.00000000e+00,+1.43193134e+02,+1.60949042e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",44,19.01.2012,1113.0000,+0.00000000e+00,+0.00000000e+00,+1.42969743e+02,+1.61648467e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",45,18.02.2012,1143.0000,+0.00000000e+00,+0.00000000e+00,+1.43770225e+02,+1.62302668e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",46,20.03.2012,1174.0000,+0.00000000e+00,+0.00000000e+00,+1.43616472e+02,+1.62978072e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",47,19.04.2012,1204.0000,+0.00000000e+00,+0.00000000e+00,+1.42829090e+02,+1.63605596e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",48,20.05.2012,1235.0000,+0.00000000e+00,+0.00000000e+00,+1.43815730e+02,+1.64236680e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",49,19.06.2012,1265.0000,+0.00000000e+00,+0.00000000e+00,+1.42776001e+02,+1.64822743e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",50,20.07.2012,1296.0000,+0.00000000e+00,+0.00000000e+00,+1.43968105e+02,+1.65417950e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",51,19.08.2012,1326.0000,+0.00000000e+00,+0.00000000e+00,+1.43197270e+02,+1.65990853e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",52,18.09.2012,1356.0000,+0.00000000e+00,+0.00000000e+00,+1.43695072e+02,+1.66558610e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",53,19.10.2012,1387.0000,+0.00000000e+00,+0.00000000e+00,+1.44860976e+02,+1.67113205e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",54,18.11.2012,1417.0000,+0.00000000e+00,+0.00000000e+00,+1.44188048e+02,+1.67649157e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",55,19.12.2012,1448.0000,+0.00000000e+00,+0.00000000e+00,+1.44026710e+02,+1.68192117e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",56,18.01.2013,1478.0000,+0.00000000e+00,+0.00000000e+00,+1.44998182e+02,+1.68721944e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",57,18.02.2013,1509.0000,+0.00000000e+00,+0.00000000e+00,+1.43882610e+02,+1.69243000e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",58,20.03.2013,1539.0000,+0.00000000e+00,+0.00000000e+00,+1.45068508e+02,+1.69766237e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",59,20.04.2013,1570.0000,+0.00000000e+00,+0.00000000e+00,+1.44618970e+02,+1.70299248e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",60,20.05.2013,1600.0000,+0.00000000e+00,+0.00000000e+00,+1.44896829e+02,+1.70802185e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",61,19.06.2013,1630.0000,+0.00000000e+00,+0.00000000e+00,+1.44983703e+02,+1.71313179e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",62,20.07.2013,1661.0000,+0.00000000e+00,+0.00000000e+00,+1.44812713e+02,+1.71837929e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",63,19.08.2013,1691.0000,+0.00000000e+00,+0.00000000e+00,+1.44432122e+02,+1.72347695e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",64,19.09.2013,1722.0000,+0.00000000e+00,+0.00000000e+00,+1.44342490e+02,+1.72874437e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",65,19.10.2013,1752.0000,+0.00000000e+00,+0.00000000e+00,+1.44775481e+02,+1.73392003e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",66,19.11.2013,1783.0000,+0.00000000e+00,+0.00000000e+00,+1.44170811e+02,+1.73903036e+02
I8,92,27,"[[0.3430000000000157, 0.2332222222222596, 0.1745555555556225, 0.18866666666711668, 0.16800000000000503, 0.011777777777864096, 5.917333333333336e-13, 2.4223666666666666e-14, 5.527999999999999e-13], [0.32556000000000934, 0.2698000000002548, 0.24176000000003525, 0.24832000000027, 0.21052000000000337, 0.11056000000007835, 0.09020000000039914, 0.026560000000049516, 4.425283999999999e-13], [0.3307142857143494, 0.2438979591839408, 0.285122448979615, 0.2792857142859072, 0.23987755102042543, 0.16291836734701554, 0.12630612244927056, 0.07991836734720778, 0.07691836734725943]]",67,19.12.2013,1813.0000,+0.00000000e+00,+0.00000000e+00,+1.45268456e+02,+1.74390134e+02
