Well Name,Initial X,Initial Y,PORO,SOIL,Шаг,Дата,Дней,"Дебит нефти, ст.м3/сут","Дебит воды, ст.м3/сут","Обводнённость, доля","WBP9, Бара"
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",79,19.12.2014,2178.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.68992429e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",80,19.01.2015,2209.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.69358932e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",81,18.02.2015,2239.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.69728700e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",82,21.03.2015,2270.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.70114640e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",83,20.04.2015,2300.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.70460746e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",84,21.05.2015,2331.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.70852568e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",85,20.06.2015,2361.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.71200738e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",86,20.07.2015,2391.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.71546069e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",87,20.08.2015,2422.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.71910754e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",88,19.09.2015,2452.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.72256480e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",89,20.10.2015,2483.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.72649451e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",90,19.11.2015,2513.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.72993891e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",91,20.12.2015,2544.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.73356098e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",92,19.01.2016,2574.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.73697650e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",93,18.02.2016,2604.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.74042165e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",94,20.03.2016,2635.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.74409924e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",95,19.04.2016,2665.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.74754594e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",96,20.05.2016,2696.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.75099076e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",97,19.06.2016,2726.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.75450696e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",98,20.07.2016,2757.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.75824124e+02
I2,38,39,"[[0.2111111111111111, 0.21888888888888886, 0.1844444444444444, 0.12555555555555553, 0.12777777777777777, 0.24000000000000002, 0.23333333333333334, 0.24000000000000002, 0.08999999999999998], [0.1636, 0.1776, 0.14520000000000002, 0.1016, 0.10159999999999997, 0.1924000000000001, 0.18640000000000004, 0.1920000000000001, 0.05960000000000001], [0.1412244897959184, 0.15612244897959185, 0.12877551020408162, 0.09571428571428571, 0.09020408163265305, 0.17204081632653068, 0.16551020408163278, 0.17142857142857154, 0.04816326530612246]]","[[0.011000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08884, 0.07848000000000001, 0.051559999999999995, 0.026080000000000002, 0.02368, 0.00192, 0.0, 0.0, 0.0], [0.14246938775510204, 0.12055102040816326, 0.098, 0.08199999999999999, 0.06257142857142857, 0.04081632653061224, 0.018857142857142857, 0.005489795918367347, 0.0]]",99,19.08.2016,2787.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.76155929e+02
