Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Дебит воды, ст.м3/сут"	"Обводнённость, доля"	"WBP9, Бара"
Регион 1	14	28.09.2009	270.0000	+1.39904318e+03	+9.29528360e-01	+6.63961772e-04
Регион 1	15	27.10.2009	299.0000	+1.57410447e+03	+1.08215168e+00	+6.86999034e-04
Регион 1	16	27.11.2009	330.0000	+1.82260414e+03	+2.08836763e+00	+1.14450387e-03
Регион 1	17	26.12.2009	359.0000	+2.03897378e+03	+2.82075284e+00	+1.38150671e-03
Регион 1	18	26.01.2010	390.0000	+2.34295099e+03	+4.45392099e+00	+1.89738079e-03
Регион 1	19	25.02.2010	420.0000	+2.64765755e+03	+6.18022451e+00	+2.32878761e-03
Регион 1	20	26.03.2010	449.0000	+2.93576119e+03	+8.17382356e+00	+2.77649592e-03
Регион 1	21	26.04.2010	480.0000	+3.11350069e+03	+1.13503901e+01	+3.63229792e-03
Регион 1	22	25.05.2010	509.0000	+3.33340594e+03	+1.50248657e+01	+4.48713639e-03
Регион 1	23	24.06.2010	539.0000	+3.29873415e+03	+2.09289278e+01	+6.30453371e-03
Регион 1	24	25.07.2010	570.0000	+3.30442400e+03	+3.26868660e+01	+9.79495955e-03
Регион 1	25	30.07.2010	575.0000	+3.49482709e+03	+3.33036428e+01	+9.43945828e-03
Регион 1	26	09.08.2010	585.0000	+3.49555225e+03	+3.75375802e+01	+1.06245757e-02
Регион 1	27	23.08.2010	599.0000	+3.46838733e+03	+4.33770350e+01	+1.23519207e-02
Регион 1	28	23.09.2010	630.0000	+3.47588622e+03	+5.90400584e+01	+1.67019207e-02
Регион 1	29	23.10.2010	660.0000	+3.42369231e+03	+7.41175614e+01	+2.11897056e-02
Регион 1	30	21.11.2010	689.0000	+3.38236824e+03	+9.54370100e+01	+2.74417350e-02
Регион 1	31	22.12.2010	720.0000	+3.34754272e+03	+1.15213924e+02	+3.32723134e-02
Регион 1	32	20.01.2011	749.0000	+3.33187117e+03	+1.38379421e+02	+3.98759158e-02
Регион 1	33	20.02.2011	780.0000	+3.31103635e+03	+1.69072292e+02	+4.85824753e-02
Регион 1	34	22.03.2011	810.0000	+3.26947874e+03	+1.95350949e+02	+5.63811116e-02
Регион 1	35	20.04.2011	839.0000	+3.22378400e+03	+2.24866198e+02	+6.52041190e-02
Регион 1	36	21.05.2011	870.0000	+3.20255900e+03	+2.54600757e+02	+7.36444873e-02
Регион 1	37	20.06.2011	900.0000	+3.17601288e+03	+2.89763454e+02	+8.36070842e-02
Регион 1	38	20.07.2011	930.0000	+3.13573715e+03	+3.22266084e+02	+9.31942689e-02
Регион 1	39	20.08.2011	961.0000	+3.08772022e+03	+3.54654048e+02	+1.03025999e-01
Регион 1	40	19.09.2011	991.0000	+3.07592100e+03	+3.86436112e+02	+1.11610703e-01
Регион 1	41	20.10.2011	1022.0000	+3.01088402e+03	+4.20836658e+02	+1.22631385e-01
Регион 1	42	19.11.2011	1052.0000	+2.97850719e+03	+4.48066714e+02	+1.30762309e-01
Регион 1	43	20.12.2011	1083.0000	+2.94705687e+03	+4.82765100e+02	+1.40755148e-01
Регион 1	44	19.01.2012	1113.0000	+2.92157742e+03	+5.14918624e+02	+1.49838270e-01
Регион 1	45	18.02.2012	1143.0000	+2.88300967e+03	+5.38326276e+02	+1.57343881e-01
Регион 1	46	20.03.2012	1174.0000	+2.82589406e+03	+5.55244063e+02	+1.64218096e-01
Регион 1	47	19.04.2012	1204.0000	+2.80416009e+03	+5.89704749e+02	+1.73756109e-01
Регион 1	48	20.05.2012	1235.0000	+2.80023448e+03	+6.12098652e+02	+1.79378340e-01
Регион 1	49	19.06.2012	1265.0000	+2.77231723e+03	+6.52473306e+02	+1.90514806e-01
Регион 1	50	20.07.2012	1296.0000	+2.73254111e+03	+6.63853578e+02	+1.95458313e-01
Регион 1	51	19.08.2012	1326.0000	+2.70842483e+03	+6.83919218e+02	+2.01606679e-01
Регион 1	52	18.09.2012	1356.0000	+2.68392618e+03	+6.93611667e+02	+2.05360147e-01
Регион 1	53	19.10.2012	1387.0000	+2.67961673e+03	+7.27233670e+02	+2.13462167e-01
Регион 1	54	18.11.2012	1417.0000	+2.62477164e+03	+7.50907397e+02	+2.22446325e-01
Регион 1	55	19.12.2012	1448.0000	+2.63148928e+03	+7.64503570e+02	+2.25119311e-01
Регион 1	56	18.01.2013	1478.0000	+2.60596217e+03	+7.89503092e+02	+2.32516911e-01
Регион 1	57	18.02.2013	1509.0000	+2.59014221e+03	+8.31343800e+02	+2.42977408e-01
Регион 1	58	20.03.2013	1539.0000	+2.54672068e+03	+8.40427619e+02	+2.48122475e-01
Регион 1	59	20.04.2013	1570.0000	+2.51101515e+03	+8.64859329e+02	+2.56188236e-01
Регион 1	60	20.05.2013	1600.0000	+2.50086771e+03	+8.87418019e+02	+2.61907669e-01
Регион 1	61	19.06.2013	1630.0000	+2.48016581e+03	+9.16858384e+02	+2.69900457e-01
Регион 1	62	20.07.2013	1661.0000	+2.46406763e+03	+9.30875946e+02	+2.74194821e-01
Регион 1	63	19.08.2013	1691.0000	+2.45848898e+03	+9.57261097e+02	+2.80249162e-01
Регион 1	64	19.09.2013	1722.0000	+2.42238836e+03	+9.65207213e+02	+2.84923980e-01
Регион 1	65	19.10.2013	1752.0000	+2.39974864e+03	+9.75757964e+02	+2.89070080e-01
Регион 1	66	19.11.2013	1783.0000	+2.40168072e+03	+1.01794344e+03	+2.97676994e-01
Регион 1	67	19.12.2013	1813.0000	+2.38457564e+03	+1.02717965e+03	+3.01070728e-01
Регион 1	68	19.01.2014	1844.0000	+2.37252759e+03	+1.05660659e+03	+3.08126348e-01
Регион 1	69	18.02.2014	1874.0000	+2.37963132e+03	+1.07671541e+03	+3.11518344e-01
Регион 1	70	20.03.2014	1904.0000	+2.35824800e+03	+1.07789431e+03	+3.13693151e-01
Регион 1	71	20.04.2014	1935.0000	+2.31820402e+03	+1.10586413e+03	+3.22967908e-01
Регион 1	72	20.05.2014	1965.0000	+2.33609836e+03	+1.11403177e+03	+3.22895580e-01
Регион 1	73	20.06.2014	1996.0000	+2.29928731e+03	+1.13436963e+03	+3.30367782e-01
Регион 1	74	20.07.2014	2026.0000	+2.31601992e+03	+1.14561429e+03	+3.30946086e-01
Регион 1	75	20.08.2014	2057.0000	+2.28889841e+03	+1.16608465e+03	+3.37508067e-01
Регион 1	76	19.09.2014	2087.0000	+2.28374342e+03	+1.17757439e+03	+3.40209843e-01
Регион 1	77	19.10.2014	2117.0000	+2.25923621e+03	+1.18137722e+03	+3.43362381e-01
Регион 1	78	19.11.2014	2148.0000	+2.25170876e+03	+1.20076484e+03	+3.47798413e-01
Регион 1	79	19.12.2014	2178.0000	+2.22984441e+03	+1.21189106e+03	+3.52116272e-01
Регион 1	80	19.01.2015	2209.0000	+2.21778567e+03	+1.25465127e+03	+3.61317222e-01
Регион 1	81	18.02.2015	2239.0000	+2.16794829e+03	+1.26440520e+03	+3.68378492e-01
Регион 1	82	21.03.2015	2270.0000	+2.17453777e+03	+1.28022248e+03	+3.70567676e-01
Регион 1	83	20.04.2015	2300.0000	+2.15205208e+03	+1.31502267e+03	+3.79288815e-01
Регион 1	84	21.05.2015	2331.0000	+2.14698985e+03	+1.30946610e+03	+3.78846460e-01
Регион 1	85	20.06.2015	2361.0000	+2.11666428e+03	+1.35487608e+03	+3.90280953e-01
Регион 1	86	20.07.2015	2391.0000	+2.09998002e+03	+1.38179465e+03	+3.96865043e-01
Регион 1	87	20.08.2015	2422.0000	+2.05163694e+03	+1.40586568e+03	+4.06613049e-01
Регион 1	88	19.09.2015	2452.0000	+2.04075044e+03	+1.43324561e+03	+4.12563973e-01
Регион 1	89	20.10.2015	2483.0000	+2.02596565e+03	+1.43687428e+03	+4.14941006e-01
Регион 1	90	19.11.2015	2513.0000	+2.01792884e+03	+1.47042996e+03	+4.21524862e-01
Регион 1	91	20.12.2015	2544.0000	+1.97140659e+03	+1.48915628e+03	+4.30321983e-01
Регион 1	92	19.01.2016	2574.0000	+1.96225957e+03	+1.50308645e+03	+4.33747868e-01
Регион 1	93	18.02.2016	2604.0000	+1.93067749e+03	+1.53083747e+03	+4.42244938e-01
Регион 1	94	20.03.2016	2635.0000	+1.92661583e+03	+1.55758978e+03	+4.47043014e-01
Регион 1	95	19.04.2016	2665.0000	+1.90921578e+03	+1.56795035e+03	+4.50927649e-01
Регион 1	96	20.05.2016	2696.0000	+1.89297281e+03	+1.59768484e+03	+4.57703104e-01
Регион 1	97	19.06.2016	2726.0000	+1.84781880e+03	+1.60656659e+03	+4.65080298e-01
Регион 1	98	20.07.2016	2757.0000	+1.84972554e+03	+1.62400807e+03	+4.67510827e-01
Регион 1	99	19.08.2016	2787.0000	+1.84268264e+03	+1.64990563e+03	+4.72401985e-01
Регион 1	100	18.09.2016	2817.0000	+1.83052353e+03	+1.65234110e+03	+4.74420133e-01
Регион 1	101	19.10.2016	2848.0000	+1.80125036e+03	+1.66915766e+03	+4.80968708e-01
Регион 1	102	18.11.2016	2878.0000	+1.77080790e+03	+1.66460208e+03	+4.84542482e-01
Регион 1	103	19.12.2016	2909.0000	+1.78517474e+03	+1.69492141e+03	+4.87032926e-01
Регион 1	104	18.01.2017	2939.0000	+1.74684246e+03	+1.72806767e+03	+4.97298522e-01
Регион 1	105	18.02.2017	2970.0000	+1.75207267e+03	+1.74359459e+03	+4.98787345e-01
Регион 1	106	20.03.2017	3000.0000	+1.73359673e+03	+1.73597846e+03	+5.00343231e-01
Регион 1	107	20.04.2017	3031.0000	+1.73687282e+03	+1.77343610e+03	+5.05207985e-01
Регион 1	108	20.05.2017	3061.0000	+1.71507956e+03	+1.75542127e+03	+5.05812088e-01
Регион 1	109	19.06.2017	3091.0000	+1.69814577e+03	+1.78040574e+03	+5.11823883e-01
Регион 1	110	20.07.2017	3122.0000	+1.65977256e+03	+1.64918251e+03	+4.98399789e-01
Регион 1	111	19.08.2017	3152.0000	+1.64833581e+03	+1.65799723e+03	+5.01461047e-01
Регион 1	112	19.09.2017	3183.0000	+1.65189098e+03	+1.63512595e+03	+4.97449811e-01
Регион 1	113	19.10.2017	3213.0000	+1.62792197e+03	+1.67705166e+03	+5.07432691e-01
Регион 1	114	19.11.2017	3244.0000	+1.62109127e+03	+1.67708275e+03	+5.08488254e-01
Регион 1	115	19.12.2017	3274.0000	+1.62143021e+03	+1.68670655e+03	+5.09866029e-01
Регион 1	116	19.01.2018	3305.0000	+1.61577876e+03	+1.67901463e+03	+5.09596334e-01
Регион 1	117	18.02.2018	3335.0000	+1.60337144e+03	+1.69070895e+03	+5.13256737e-01
Регион 1	118	20.03.2018	3365.0000	+1.56541230e+03	+1.43770898e+03	+4.78738234e-01
Регион 1	119	20.04.2018	3396.0000	+1.57146825e+03	+1.44308411e+03	+4.78705936e-01
Регион 1	120	20.05.2018	3426.0000	+1.55909506e+03	+1.44358100e+03	+4.80764815e-01
Регион 1	121	20.06.2018	3457.0000	+1.54553011e+03	+1.45442531e+03	+4.84815640e-01
Регион 1	122	20.07.2018	3487.0000	+1.53807176e+03	+1.42665945e+03	+4.81210387e-01
Регион 1	123	20.08.2018	3518.0000	+1.52552635e+03	+1.44605395e+03	+4.86627924e-01
Регион 1	124	19.09.2018	3548.0000	+1.52172325e+03	+1.47945665e+03	+4.92958337e-01
Регион 1	125	19.10.2018	3578.0000	+1.52443051e+03	+1.48738552e+03	+4.93850057e-01
Регион 1	126	19.11.2018	3609.0000	+1.50599759e+03	+1.49057151e+03	+4.97426042e-01
Регион 1	127	19.12.2018	3639.0000	+1.51800512e+03	+1.50351783e+03	+4.97602652e-01
Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Дебит воды, ст.м3/сут"	"Обводнённость, доля"
Регион 2	2	02.01.2009	1.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
Регион 2	3	03.01.2009	2.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
Регион 2	4	08.01.2009	7.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
Регион 2	5	16.01.2009	15.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
Регион 2	6	31.01.2009	30.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
Регион 2	7	01.03.2009	59.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
Регион 2	8	01.04.2009	90.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
Регион 2	9	30.04.2009	119.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
Регион 2	10	30.05.2009	149.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
Регион 2	11	30.06.2009	180.0000	+4.16720503e+01	+1.29854993e-02	+3.11514649e-04
Регион 2	12	29.07.2009	209.0000	+4.26888084e+01	+1.34777139e-02	+3.15620430e-04
Регион 2	13	29.08.2009	240.0000	+4.09669163e+01	+1.30655215e-02	+3.18826923e-04
Регион 2	14	28.09.2009	270.0000	+4.89002043e+01	+1.35238173e-02	+2.76483062e-04
Регион 2	15	27.10.2009	299.0000	+1.83458428e+02	+1.11676817e-01	+6.08360586e-04
Регион 2	16	27.11.2009	330.0000	+2.31090600e+02	+1.12338028e+00	+4.83769441e-03
Регион 2	17	26.12.2009	359.0000	+3.13428365e+02	+1.16798895e+00	+3.71265889e-03
Регион 2	18	26.01.2010	390.0000	+3.17121059e+02	+1.21290708e+00	+3.81017172e-03
Регион 2	19	25.02.2010	420.0000	+3.15211797e+02	+1.29407629e+00	+4.08863278e-03
Регион 2	20	26.03.2010	449.0000	+3.20955750e+02	+1.36160944e+00	+4.22443719e-03
Регион 2	21	26.04.2010	480.0000	+4.49604293e+02	+1.56511254e+00	+3.46901302e-03
Регион 2	22	25.05.2010	509.0000	+5.15516514e+02	+1.69018934e+00	+3.26791848e-03
Регион 2	23	24.06.2010	539.0000	+5.09720294e+02	+1.89806125e+00	+3.70991625e-03
Регион 2	24	25.07.2010	570.0000	+5.08815264e+02	+2.19371512e+00	+4.29290915e-03
Регион 2	25	30.07.2010	575.0000	+5.92519023e+02	+2.26959098e+00	+3.81579426e-03
Регион 2	26	09.08.2010	585.0000	+5.91984947e+02	+2.43771718e+00	+4.10098290e-03
Регион 2	27	23.08.2010	599.0000	+5.99445698e+02	+2.60127044e+00	+4.32071014e-03
Регион 2	28	23.09.2010	630.0000	+5.98865107e+02	+3.21219884e+00	+5.33519335e-03
Регион 2	29	23.10.2010	660.0000	+5.92911738e+02	+3.77074564e+00	+6.31951791e-03
Регион 2	30	21.11.2010	689.0000	+5.81487914e+02	+4.44491745e+00	+7.58605289e-03
Регион 2	31	22.12.2010	720.0000	+5.85171367e+02	+5.34628143e+00	+9.05355063e-03
Регион 2	32	20.01.2011	749.0000	+5.76809295e+02	+6.89022487e+00	+1.18044039e-02
Регион 2	33	20.02.2011	780.0000	+5.78485138e+02	+9.55729321e+00	+1.62527272e-02
Регион 2	34	22.03.2011	810.0000	+5.71164101e+02	+1.24249035e+01	+2.12905031e-02
Регион 2	35	20.04.2011	839.0000	+5.66295767e+02	+1.55914273e+01	+2.67945874e-02
Регион 2	36	21.05.2011	870.0000	+5.66665338e+02	+1.86553933e+01	+3.18720871e-02
Регион 2	37	20.06.2011	900.0000	+5.64702580e+02	+2.15969910e+01	+3.68361024e-02
Регион 2	38	20.07.2011	930.0000	+5.64591538e+02	+2.53419790e+01	+4.29573474e-02
Регион 2	39	20.08.2011	961.0000	+5.62749526e+02	+3.03287552e+01	+5.11378619e-02
Регион 2	40	19.09.2011	991.0000	+5.65023840e+02	+3.51947590e+01	+5.86365684e-02
Регион 2	41	20.10.2011	1022.0000	+5.59883094e+02	+3.90694728e+01	+6.52296609e-02
Регион 2	42	19.11.2011	1052.0000	+5.61878308e+02	+4.10991659e+01	+6.81603671e-02
Регион 2	43	20.12.2011	1083.0000	+5.62675986e+02	+4.27015339e+01	+7.05370326e-02
Регион 2	44	19.01.2012	1113.0000	+5.58669437e+02	+4.57419836e+01	+7.56802105e-02
Регион 2	45	18.02.2012	1143.0000	+5.58459105e+02	+4.80246451e+01	+7.91853782e-02
Регион 2	46	20.03.2012	1174.0000	+5.53345236e+02	+5.01253036e+01	+8.30617244e-02
Регион 2	47	19.04.2012	1204.0000	+5.57948859e+02	+5.15433847e+01	+8.45677452e-02
Регион 2	48	20.05.2012	1235.0000	+5.64177007e+02	+5.25528249e+01	+8.52120689e-02
Регион 2	49	19.06.2012	1265.0000	+5.62274710e+02	+5.62502326e+01	+9.09425454e-02
Регион 2	50	20.07.2012	1296.0000	+5.61754793e+02	+5.56935195e+01	+9.01994845e-02
Регион 2	51	19.08.2012	1326.0000	+5.68364476e+02	+5.58051273e+01	+8.94069929e-02
Регион 2	52	18.09.2012	1356.0000	+5.75988025e+02	+5.78027385e+01	+9.12016107e-02
Регион 2	53	19.10.2012	1387.0000	+5.82007755e+02	+5.75848012e+01	+9.00335700e-02
Регион 2	54	18.11.2012	1417.0000	+5.80738235e+02	+5.85303470e+01	+9.15583038e-02
Регион 2	55	19.12.2012	1448.0000	+5.82742178e+02	+5.80771323e+01	+9.06294978e-02
Регион 2	56	18.01.2013	1478.0000	+5.89635264e+02	+6.10817405e+01	+9.38683638e-02
Регион 2	57	18.02.2013	1509.0000	+5.94707131e+02	+6.63886910e+01	+1.00422191e-01
Регион 2	58	20.03.2013	1539.0000	+5.88703305e+02	+6.66678364e+01	+1.01725316e-01
Регион 2	59	20.04.2013	1570.0000	+5.75354013e+02	+6.82272696e+01	+1.06011892e-01
Регион 2	60	20.05.2013	1600.0000	+5.77755409e+02	+7.16465483e+01	+1.10326967e-01
Регион 2	61	19.06.2013	1630.0000	+5.69240161e+02	+7.36750611e+01	+1.14595297e-01
Регион 2	62	20.07.2013	1661.0000	+5.58476684e+02	+7.72140843e+01	+1.21464851e-01
Регион 2	63	19.08.2013	1691.0000	+5.62413970e+02	+8.24214126e+01	+1.27817757e-01
Регион 2	64	19.09.2013	1722.0000	+5.50039927e+02	+8.45240126e+01	+1.33200151e-01
Регион 2	65	19.10.2013	1752.0000	+5.42678576e+02	+8.98184615e+01	+1.42006138e-01
Регион 2	66	19.11.2013	1783.0000	+5.39923007e+02	+9.76706865e+01	+1.53186406e-01
Регион 2	67	19.12.2013	1813.0000	+5.32723333e+02	+1.00461590e+02	+1.58660743e-01
Регион 2	68	19.01.2014	1844.0000	+5.27552197e+02	+1.07006730e+02	+1.68631668e-01
Регион 2	69	18.02.2014	1874.0000	+5.32294252e+02	+1.12084688e+02	+1.73942196e-01
Регион 2	70	20.03.2014	1904.0000	+5.21021272e+02	+1.15377427e+02	+1.81297396e-01
Регион 2	71	20.04.2014	1935.0000	+5.01375808e+02	+1.20644790e+02	+1.93956262e-01
Регион 2	72	20.05.2014	1965.0000	+5.03915726e+02	+1.24348427e+02	+1.97923797e-01
Регион 2	73	20.06.2014	1996.0000	+4.93308253e+02	+1.26954981e+02	+2.04679197e-01
Регион 2	74	20.07.2014	2026.0000	+4.94844334e+02	+1.33514566e+02	+2.12481379e-01
Регион 2	75	20.08.2014	2057.0000	+4.74814375e+02	+1.38171670e+02	+2.25407529e-01
Регион 2	76	19.09.2014	2087.0000	+4.79697564e+02	+1.42051121e+02	+2.28470320e-01
Регион 2	77	19.10.2014	2117.0000	+4.69975328e+02	+1.45459185e+02	+2.36352011e-01
Регион 2	78	19.11.2014	2148.0000	+4.66563705e+02	+1.45535815e+02	+2.37764955e-01
Регион 2	79	19.12.2014	2178.0000	+4.58270821e+02	+1.50638046e+02	+2.47390134e-01
Регион 2	80	19.01.2015	2209.0000	+4.56870580e+02	+1.60496365e+02	+2.59969158e-01
Регион 2	81	18.02.2015	2239.0000	+4.42335430e+02	+1.63640570e+02	+2.70044638e-01
Регион 2	82	21.03.2015	2270.0000	+4.38478188e+02	+1.67035294e+02	+2.75857266e-01
Регион 2	83	20.04.2015	2300.0000	+4.37072848e+02	+1.69608646e+02	+2.79567858e-01
Регион 2	84	21.05.2015	2331.0000	+4.37722873e+02	+1.74892007e+02	+2.85484426e-01
Регион 2	85	20.06.2015	2361.0000	+4.35324382e+02	+1.83160072e+02	+2.96143373e-01
Регион 2	86	20.07.2015	2391.0000	+4.29464443e+02	+1.85064947e+02	+3.01149058e-01
Регион 2	87	20.08.2015	2422.0000	+4.25549331e+02	+1.92892914e+02	+3.11901258e-01
Регион 2	88	19.09.2015	2452.0000	+4.15557945e+02	+1.92810617e+02	+3.16930605e-01
Регион 2	89	20.10.2015	2483.0000	+4.13217736e+02	+1.96590934e+02	+3.22381337e-01
Регион 2	90	19.11.2015	2513.0000	+4.18107348e+02	+2.01406616e+02	+3.25104240e-01
Регион 2	91	20.12.2015	2544.0000	+4.08628857e+02	+2.07843931e+02	+3.37150212e-01
Регион 2	92	19.01.2016	2574.0000	+4.07003192e+02	+2.06932888e+02	+3.37059337e-01
Регион 2	93	18.02.2016	2604.0000	+4.04795751e+02	+2.09858415e+02	+3.41425190e-01
Регион 2	94	20.03.2016	2635.0000	+4.02767529e+02	+2.11255352e+02	+3.44051271e-01
Регион 2	95	19.04.2016	2665.0000	+4.02325780e+02	+2.11658605e+02	+3.44729622e-01
Регион 2	96	20.05.2016	2696.0000	+4.00309051e+02	+2.16937026e+02	+3.51459546e-01
Регион 2	97	19.06.2016	2726.0000	+3.92611952e+02	+2.24154976e+02	+3.63435466e-01
Регион 2	98	20.07.2016	2757.0000	+3.94213015e+02	+2.22700425e+02	+3.60991366e-01
Регион 2	99	19.08.2016	2787.0000	+3.93821255e+02	+2.32753078e+02	+3.71469219e-01
Регион 2	100	18.09.2016	2817.0000	+3.87529621e+02	+2.23795445e+02	+3.66082559e-01
Регион 2	101	19.10.2016	2848.0000	+3.85463986e+02	+2.27273843e+02	+3.70915312e-01
Регион 2	102	18.11.2016	2878.0000	+3.79347092e+02	+2.24035997e+02	+3.71299761e-01
Регион 2	103	19.12.2016	2909.0000	+3.82161145e+02	+2.24372681e+02	+3.69926080e-01
Регион 2	104	18.01.2017	2939.0000	+3.79422447e+02	+2.33428751e+02	+3.80889769e-01
Регион 2	105	18.02.2017	2970.0000	+3.79201202e+02	+2.34418218e+02	+3.82025422e-01
Регион 2	106	20.03.2017	3000.0000	+3.76256038e+02	+2.35470958e+02	+3.84928178e-01
Регион 2	107	20.04.2017	3031.0000	+3.75816122e+02	+2.42879400e+02	+3.92566927e-01
Регион 2	108	20.05.2017	3061.0000	+3.73140541e+02	+2.37867739e+02	+3.89303626e-01
Регион 2	109	19.06.2017	3091.0000	+3.70000503e+02	+2.43708557e+02	+3.97107641e-01
Регион 2	110	20.07.2017	3122.0000	+3.71255627e+02	+2.47197352e+02	+3.99702743e-01
Регион 2	111	19.08.2017	3152.0000	+3.70444579e+02	+2.46599551e+02	+3.99646540e-01
Регион 2	112	19.09.2017	3183.0000	+3.70240407e+02	+2.47215755e+02	+4.00377825e-01
Регион 2	113	19.10.2017	3213.0000	+3.64211068e+02	+2.47952480e+02	+4.05042870e-01
Регион 2	114	19.11.2017	3244.0000	+3.61666771e+02	+2.53154000e+02	+4.11752518e-01
Регион 2	115	19.12.2017	3274.0000	+3.64081271e+02	+2.55666141e+02	+4.12532809e-01
Регион 2	116	19.01.2018	3305.0000	+3.63351956e+02	+2.51971563e+02	+4.09494445e-01
Регион 2	117	18.02.2018	3335.0000	+3.63626355e+02	+2.56296968e+02	+4.13433337e-01
Регион 2	118	20.03.2018	3365.0000	+3.55237502e+02	+2.58494302e+02	+4.21184466e-01
Регион 2	119	20.04.2018	3396.0000	+3.55328445e+02	+2.52959309e+02	+4.15854680e-01
Регион 2	120	20.05.2018	3426.0000	+3.57400241e+02	+2.59673054e+02	+4.20813956e-01
Регион 2	121	20.06.2018	3457.0000	+3.48286414e+02	+2.62269468e+02	+4.29558499e-01
Регион 2	122	20.07.2018	3487.0000	+3.44986848e+02	+2.53639289e+02	+4.23702329e-01
Регион 2	123	20.08.2018	3518.0000	+3.41930992e+02	+2.59783814e+02	+4.31739109e-01
Регион 2	124	19.09.2018	3548.0000	+3.40525355e+02	+2.65401788e+02	+4.38009406e-01
Регион 2	125	19.10.2018	3578.0000	+3.41990575e+02	+2.68677048e+02	+4.39972643e-01
Регион 2	126	19.11.2018	3609.0000	+3.35995569e+02	+2.68879643e+02	+4.44520849e-01
Регион 2	127	19.12.2018	3639.0000	+3.34031067e+02	+2.70660802e+02	+4.47601193e-01
Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Дебит воды, ст.м3/сут"	"Обводнённость, доля"
Регион 3	2	02.01.2009	1.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
Регион 3	3	03.01.2009	2.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
Регион 3	4	08.01.2009	7.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
Регион 3	5	16.01.2009	15.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
Регион 3	6	31.01.2009	30.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
Регион 3	7	01.03.2009	59.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
Регион 3	8	01.04.2009	90.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
Регион 3	9	30.04.2009	119.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
Регион 3	10	30.05.2009	149.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
Регион 3	11	30.06.2009	180.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
Регион 3	12	29.07.2009	209.0000	+4.39024678e+01	+9.47514292e-01	+2.11263026e-02
Регион 3	13	29.08.2009	240.0000	+6.24873057e+01	+1.15425793e+00	+1.81368569e-02
Регион 3	14	28.09.2009	270.0000	+6.26789639e+01	+1.13559803e+00	+1.77952804e-02
Регион 3	15	27.10.2009	299.0000	+6.65044611e+01	+1.16694570e+00	+1.72442949e-02
Регион 3	16	27.11.2009	330.0000	+6.90131222e+01	+1.11345384e+00	+1.58777727e-02
Регион 3	17	26.12.2009	359.0000	+7.45416667e+01	+1.09665438e+00	+1.44986610e-02
Регион 3	18	26.01.2010	390.0000	+9.42072452e+01	+1.09274221e+00	+1.14663416e-02
Регион 3	19	25.02.2010	420.0000	+9.96701593e+01	+1.08268873e+00	+1.07459863e-02
Регион 3	20	26.03.2010	449.0000	+1.17002032e+02	+1.08066492e+00	+9.15176355e-03
