Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Дебит воды, ст.м3/сут"	"Обводнённость, доля"	"Забойное давление, Бара"	"WBP9, Бара"
P3	80	19.01.2015	2209.0000	+3.18351663e+02	+6.80968315e-02	+2.13858686e-04	+1.13956427e+02	+1.21486054e+02
P3	81	18.02.2015	2239.0000	+3.16405645e+02	+6.79549625e-02	+2.14725533e-04	+1.14370375e+02	+1.21854562e+02
P3	82	21.03.2015	2270.0000	+3.13729960e+02	+6.76704106e-02	+2.15649846e-04	+1.14795830e+02	+1.22217162e+02
P3	83	20.04.2015	2300.0000	+3.16718236e+02	+6.85943130e-02	+2.16531454e-04	+1.15064341e+02	+1.22556886e+02
P3	84	21.05.2015	2331.0000	+3.24489744e+02	+7.05958361e-02	+2.17512208e-04	+1.15153218e+02	+1.22830266e+02
P3	85	20.06.2015	2361.0000	+3.22282991e+02	+7.04290742e-02	+2.18484030e-04	+1.15471515e+02	+1.23097096e+02
P3	86	20.07.2015	2391.0000	+3.20700991e+02	+7.03785624e-02	+2.19404127e-04	+1.15830583e+02	+1.23419529e+02
P3	87	20.08.2015	2422.0000	+3.24417295e+02	+7.14951046e-02	+2.20331508e-04	+1.16073528e+02	+1.23751129e+02
P3	88	19.09.2015	2452.0000	+3.11337397e+02	+6.88728153e-02	+2.21167080e-04	+1.16814344e+02	+1.24182951e+02
P3	89	20.10.2015	2483.0000	+3.14454414e+02	+6.98456090e-02	+2.22067477e-04	+1.17094930e+02	+1.24537706e+02
P3	90	19.11.2015	2513.0000	+3.19393143e+02	+7.12465168e-02	+2.23018650e-04	+1.17238094e+02	+1.24798495e+02
P3	91	20.12.2015	2544.0000	+3.11931063e+02	+6.98674580e-02	+2.23933493e-04	+1.17775018e+02	+1.25159553e+02
P3	92	19.01.2016	2574.0000	+3.21403457e+02	+7.22832461e-02	+2.24848214e-04	+1.17827021e+02	+1.25436596e+02
P3	93	18.02.2016	2604.0000	+3.18452795e+02	+7.19048905e-02	+2.25743531e-04	+1.18229479e+02	+1.25770023e+02
P3	94	20.03.2016	2635.0000	+3.21104013e+02	+7.28065656e-02	+2.26686862e-04	+1.18480156e+02	+1.26084353e+02
P3	95	19.04.2016	2665.0000	+3.27246077e+02	+7.45030558e-02	+2.27614945e-04	+1.18615924e+02	+1.26366565e+02
P3	96	20.05.2016	2696.0000	+3.23134967e+02	+7.38730462e-02	+2.28561342e-04	+1.19036685e+02	+1.26690901e+02
P3	97	19.06.2016	2726.0000	+3.19421306e+02	+7.32938730e-02	+2.29405671e-04	+1.19491633e+02	+1.27058731e+02
P3	98	20.07.2016	2757.0000	+3.16928468e+02	+7.30124810e-02	+2.30322209e-04	+1.19902288e+02	+1.27411190e+02
P3	99	19.08.2016	2787.0000	+3.17390750e+02	+7.34204339e-02	+2.31271560e-04	+1.20143212e+02	+1.27663998e+02
P3	100	18.09.2016	2817.0000	+3.15188844e+02	+7.31761813e-02	+2.32112264e-04	+1.20577847e+02	+1.28047721e+02
P3	101	19.10.2016	2848.0000	+3.22201994e+02	+7.51057017e-02	+2.33046970e-04	+1.20709655e+02	+1.28346945e+02
P3	102	18.11.2016	2878.0000	+3.14657371e+02	+7.35891328e-02	+2.33815996e-04	+1.21350795e+02	+1.28810555e+02
P3	103	19.12.2016	2909.0000	+3.18891823e+02	+7.48967500e-02	+2.34810547e-04	+1.21522864e+02	+1.29084265e+02
P3	104	18.01.2017	2939.0000	+3.07451021e+02	+7.24689476e-02	+2.35653373e-04	+1.22195920e+02	+1.29487629e+02
P3	105	18.02.2017	2970.0000	+3.20296461e+02	+7.58185664e-02	+2.36657698e-04	+1.22122468e+02	+1.29720831e+02
P3	106	20.03.2017	3000.0000	+3.15683089e+02	+7.50106996e-02	+2.37557483e-04	+1.22588001e+02	+1.30079299e+02
P3	107	20.04.2017	3031.0000	+3.13477968e+02	+7.48024621e-02	+2.38564189e-04	+1.22948424e+02	+1.30389841e+02
P3	108	20.05.2017	3061.0000	+3.18809227e+02	+7.64032726e-02	+2.39594592e-04	+1.23081930e+02	+1.30652958e+02
P3	109	19.06.2017	3091.0000	+3.14480368e+02	+7.56918472e-02	+2.40630707e-04	+1.23501339e+02	+1.30973122e+02
P3	110	20.07.2017	3122.0000	+3.15252620e+02	+7.61800315e-02	+2.41589197e-04	+1.23934787e+02	+1.31428905e+02
P3	111	19.08.2017	3152.0000	+3.21235636e+02	+7.79242242e-02	+2.42517696e-04	+1.24282536e+02	+1.31923258e+02
P3	112	19.09.2017	3183.0000	+3.16126282e+02	+7.70178547e-02	+2.43570686e-04	+1.24940667e+02	+1.32465191e+02
P3	113	19.10.2017	3213.0000	+3.14569664e+02	+7.70261512e-02	+2.44802039e-04	+1.25490371e+02	+1.32983646e+02
P3	114	19.11.2017	3244.0000	+3.11965368e+02	+7.69021438e-02	+2.46447841e-04	+1.26084141e+02	+1.33522850e+02
P3	115	19.12.2017	3274.0000	+3.18087860e+02	+7.90901781e-02	+2.48580747e-04	+1.26370638e+02	+1.33964121e+02
P3	116	19.01.2018	3305.0000	+3.18711672e+02	+8.01476250e-02	+2.51410544e-04	+1.26826947e+02	+1.34447329e+02
P3	117	18.02.2018	3335.0000	+3.25280357e+02	+8.29327162e-02	+2.54892665e-04	+1.27082461e+02	+1.34873276e+02
P3	118	20.03.2018	3365.0000	+3.16504472e+02	+8.20175610e-02	+2.59068417e-04	+1.27830606e+02	+1.35428449e+02
P3	119	20.04.2018	3396.0000	+3.19599272e+02	+8.45378402e-02	+2.64442044e-04	+1.28290048e+02	+1.35983307e+02
P3	120	20.05.2018	3426.0000	+3.22630028e+02	+8.75023353e-02	+2.71142182e-04	+1.28676200e+02	+1.36467791e+02
P3	121	20.06.2018	3457.0000	+3.14696361e+02	+8.86591879e-02	+2.81649959e-04	+1.29474930e+02	+1.37109578e+02
P3	122	20.07.2018	3487.0000	+3.17979316e+02	+9.54139823e-02	+2.99973476e-04	+1.29989885e+02	+1.37748190e+02
P3	123	20.08.2018	3518.0000	+3.18312994e+02	+1.06766166e-01	+3.35300064e-04	+1.30552334e+02	+1.38375251e+02
P3	124	19.09.2018	3548.0000	+3.20929645e+02	+1.21564606e-01	+3.78645533e-04	+1.31001335e+02	+1.38957002e+02
P3	125	19.10.2018	3578.0000	+3.23196261e+02	+1.39778691e-01	+4.32301611e-04	+1.31396641e+02	+1.39491187e+02
P3	126	19.11.2018	3609.0000	+3.17766128e+02	+1.59142320e-01	+5.00565181e-04	+1.32106533e+02	+1.40168746e+02
P3	127	19.12.2018	3639.0000	+3.10586662e+02	+1.85198173e-01	+5.95929673e-04	+1.32827319e+02	+1.40822612e+02
Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Дебит воды, ст.м3/сут"	"Обводнённость, доля"	"Забойное давление, Бара"	"WBP9, Бара"
P4	2	02.01.2009	1.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57296771e+02
P4	3	03.01.2009	2.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57296771e+02
P4	4	08.01.2009	7.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57296771e+02
P4	5	16.01.2009	15.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57296771e+02
P4	6	31.01.2009	30.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57296771e+02
P4	7	01.03.2009	59.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57296771e+02
P4	8	01.04.2009	90.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57296771e+02
P4	9	30.04.2009	119.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57296771e+02
P4	10	30.05.2009	149.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57286742e+02
P4	11	30.06.2009	180.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57214076e+02
P4	12	29.07.2009	209.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57059372e+02
P4	13	29.08.2009	240.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.56353174e+02
P4	14	28.09.2009	270.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.54603549e+02
P4	15	27.10.2009	299.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.52940493e+02
P4	16	27.11.2009	330.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.51257133e+02
P4	17	26.12.2009	359.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.49686570e+02
P4	18	26.01.2010	390.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.48008551e+02
P4	19	25.02.2010	420.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.45138173e+02
P4	20	26.03.2010	449.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.42701794e+02
P4	21	26.04.2010	480.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.39751484e+02
P4	22	25.05.2010	509.0000	+3.24140856e+02	+7.67405287e-03	+2.36744954e-05	+1.22766114e+02	+1.31833832e+02
P4	23	24.06.2010	539.0000	+3.12870439e+02	+8.17056137e-03	+2.61141577e-05	+1.19772508e+02	+1.28550442e+02
P4	24	25.07.2010	570.0000	+3.18105403e+02	+9.07727548e-03	+2.85346190e-05	+1.16577085e+02	+1.25525367e+02
P4	25	30.07.2010	575.0000	+3.20983085e+02	+9.29520149e-03	+2.89577014e-05	+1.15872479e+02	+1.24906143e+02
P4	26	09.08.2010	585.0000	+3.24528404e+02	+9.67601416e-03	+2.98147267e-05	+1.14487169e+02	+1.23630922e+02
P4	27	23.08.2010	599.0000	+3.05812739e+02	+9.45112005e-03	+3.09039709e-05	+1.13479722e+02	+1.22107508e+02
P4	28	23.09.2010	630.0000	+3.14852436e+02	+1.04939884e-02	+3.33287517e-05	+1.09876820e+02	+1.18783579e+02
P4	29	23.10.2010	660.0000	+3.21221036e+02	+1.14338389e-02	+3.55936586e-05	+1.06776019e+02	+1.15885567e+02
P4	30	21.11.2010	689.0000	+3.12987684e+02	+1.17657094e-02	+3.75901919e-05	+1.04635570e+02	+1.13530348e+02
P4	31	22.12.2010	720.0000	+3.05679722e+02	+1.20880660e-02	+3.95433100e-05	+1.02657203e+02	+1.11361607e+02
P4	32	20.01.2011	749.0000	+3.14202813e+02	+1.29871647e-02	+4.13319913e-05	+1.00503736e+02	+1.09467091e+02
P4	33	20.02.2011	780.0000	+3.29492614e+02	+1.42158773e-02	+4.31428910e-05	+9.84062842e+01	+1.07823288e+02
P4	34	22.03.2011	810.0000	+3.15762719e+02	+1.44605446e-02	+4.57935074e-05	+9.76312017e+01	+1.06668814e+02
P4	35	20.04.2011	839.0000	+3.14393460e+02	+1.63197142e-02	+5.19058734e-05	+9.66879001e+01	+1.05697661e+02
P4	36	21.05.2011	870.0000	+3.11501085e+02	+1.80754381e-02	+5.80235196e-05	+9.59260666e+01	+1.04863964e+02
P4	37	20.06.2011	900.0000	+3.11752157e+02	+1.98128863e-02	+6.35492867e-05	+9.53253594e+01	+1.04280275e+02
P4	38	20.07.2011	930.0000	+3.19583846e+02	+2.20538827e-02	+6.90033654e-05	+9.46139531e+01	+1.03803711e+02
P4	39	20.08.2011	961.0000	+3.23033752e+02	+2.40375214e-02	+7.44062584e-05	+9.41833043e+01	+1.03481856e+02
P4	40	19.09.2011	991.0000	+3.21129025e+02	+2.55348560e-02	+7.95095546e-05	+9.39513823e+01	+1.03203505e+02
P4	41	20.10.2011	1022.0000	+3.21071798e+02	+2.71117819e-02	+8.44343629e-05	+9.38372089e+01	+1.03095716e+02
P4	42	19.11.2011	1052.0000	+3.11383395e+02	+2.76453857e-02	+8.87745845e-05	+9.41195125e+01	+1.03104963e+02
P4	43	20.12.2011	1083.0000	+3.22698493e+02	+3.01672266e-02	+9.34755117e-05	+9.36962614e+01	+1.03016127e+02
P4	44	19.01.2012	1113.0000	+3.26213776e+02	+3.19637553e-02	+9.79744757e-05	+9.35850463e+01	+1.03013835e+02
P4	45	18.02.2012	1143.0000	+3.20670254e+02	+3.27460485e-02	+1.02107085e-04	+9.38932809e+01	+1.03167907e+02
P4	46	20.03.2012	1174.0000	+3.18344629e+02	+3.37909694e-02	+1.06134610e-04	+9.41549207e+01	+1.03368141e+02
P4	47	19.04.2012	1204.0000	+3.19076321e+02	+3.50891022e-02	+1.09958783e-04	+9.43282102e+01	+1.03568250e+02
P4	48	20.05.2012	1235.0000	+3.27071774e+02	+3.73357508e-02	+1.14138523e-04	+9.41988076e+01	+1.03676984e+02
P4	49	19.06.2012	1265.0000	+3.17609574e+02	+3.74464475e-02	+1.17886979e-04	+9.46794512e+01	+1.03888570e+02
P4	50	20.07.2012	1296.0000	+3.21139315e+02	+3.90947079e-02	+1.21722715e-04	+9.47446897e+01	+1.04061895e+02
P4	51	19.08.2012	1326.0000	+3.16112852e+02	+3.95684499e-02	+1.25156246e-04	+9.51852736e+01	+1.04361316e+02
P4	52	18.09.2012	1356.0000	+3.11631754e+02	+4.00462266e-02	+1.28488450e-04	+9.55652520e+01	+1.04615512e+02
P4	53	19.10.2012	1387.0000	+3.17255340e+02	+4.18796430e-02	+1.31988686e-04	+9.55958795e+01	+1.04814652e+02
P4	54	18.11.2012	1417.0000	+3.21920303e+02	+4.35671006e-02	+1.35316738e-04	+9.57303228e+01	+1.05089667e+02
P4	55	19.12.2012	1448.0000	+3.10754203e+02	+4.30968560e-02	+1.38665477e-04	+9.63171302e+01	+1.05355747e+02
P4	56	18.01.2013	1478.0000	+3.12920099e+02	+4.43709515e-02	+1.41776322e-04	+9.64535194e+01	+1.05559632e+02
P4	57	18.02.2013	1509.0000	+3.21435453e+02	+4.66473064e-02	+1.45100789e-04	+9.63854915e+01	+1.05744762e+02
P4	58	20.03.2013	1539.0000	+3.20025905e+02	+4.74545801e-02	+1.48261574e-04	+9.66631967e+01	+1.05986048e+02
P4	59	20.04.2013	1570.0000	+3.17597348e+02	+4.80822086e-02	+1.51370692e-04	+9.70368441e+01	+1.06293094e+02
P4	60	20.05.2013	1600.0000	+3.15528158e+02	+4.86815431e-02	+1.54262091e-04	+9.74088388e+01	+1.06608468e+02
P4	61	19.06.2013	1630.0000	+3.07003066e+02	+4.81939853e-02	+1.56957458e-04	+9.79731963e+01	+1.06927368e+02
P4	62	20.07.2013	1661.0000	+3.24241342e+02	+5.18779537e-02	+1.59972366e-04	+9.76786189e+01	+1.07140382e+02
P4	63	19.08.2013	1691.0000	+3.15932438e+02	+5.14421127e-02	+1.62799801e-04	+9.82018496e+01	+1.07424903e+02
P4	64	19.09.2013	1722.0000	+3.02623961e+02	+5.00286632e-02	+1.65288941e-04	+9.90085818e+01	+1.07845582e+02
P4	65	19.10.2013	1752.0000	+3.15406249e+02	+5.29308995e-02	+1.67790012e-04	+9.88469239e+01	+1.08061097e+02
P4	66	19.11.2013	1783.0000	+3.15182816e+02	+5.37635840e-02	+1.70549953e-04	+9.91135681e+01	+1.08324964e+02
P4	67	19.12.2013	1813.0000	+3.18620554e+02	+5.51955493e-02	+1.73202854e-04	+9.92593725e+01	+1.08574981e+02
P4	68	19.01.2014	1844.0000	+3.19935982e+02	+5.62881961e-02	+1.75904862e-04	+9.95024898e+01	+1.08860302e+02
P4	69	18.02.2014	1874.0000	+3.23321220e+02	+5.77499154e-02	+1.78582780e-04	+9.96143827e+01	+1.09075169e+02
P4	70	20.03.2014	1904.0000	+3.13430801e+02	+5.67788919e-02	+1.81120068e-04	+1.00183544e+02	+1.09357949e+02
P4	71	20.04.2014	1935.0000	+3.12077218e+02	+5.72722819e-02	+1.83485913e-04	+1.00581721e+02	+1.09719236e+02
P4	72	20.05.2014	1965.0000	+3.21344423e+02	+5.97670179e-02	+1.85955939e-04	+1.00490805e+02	+1.09903384e+02
P4	73	20.06.2014	1996.0000	+3.11101262e+02	+5.85577229e-02	+1.88191788e-04	+1.01226073e+02	+1.10341060e+02
P4	74	20.07.2014	2026.0000	+3.25010384e+02	+6.19361130e-02	+1.90530258e-04	+1.01000171e+02	+1.10526480e+02
P4	75	20.08.2014	2057.0000	+3.17752634e+02	+6.13355409e-02	+1.92991960e-04	+1.01534802e+02	+1.10851362e+02
P4	76	19.09.2014	2087.0000	+3.22805525e+02	+6.30550179e-02	+1.95296234e-04	+1.01631573e+02	+1.11099625e+02
P4	77	19.10.2014	2117.0000	+3.17496823e+02	+6.27467604e-02	+1.97590520e-04	+1.02082551e+02	+1.11397697e+02
P4	78	19.11.2014	2148.0000	+3.14548851e+02	+6.28592272e-02	+1.99799388e-04	+1.02476820e+02	+1.11708115e+02
P4	79	19.12.2014	2178.0000	+3.20422041e+02	+6.47188243e-02	+2.01939151e-04	+1.02577249e+02	+1.11983893e+02
P4	80	19.01.2015	2209.0000	+3.22333708e+02	+6.58217725e-02	+2.04162123e-04	+1.02840840e+02	+1.12306624e+02
P4	81	18.02.2015	2239.0000	+3.13575568e+02	+6.46522257e-02	+2.06134997e-04	+1.03502638e+02	+1.12713186e+02
P4	82	21.03.2015	2270.0000	+3.22259267e+02	+6.71225556e-02	+2.08244058e-04	+1.03507141e+02	+1.12975741e+02
P4	83	20.04.2015	2300.0000	+3.24320426e+02	+6.81941082e-02	+2.10223491e-04	+1.03816530e+02	+1.13348461e+02
P4	84	21.05.2015	2331.0000	+3.19878230e+02	+6.79296380e-02	+2.12315841e-04	+1.04296851e+02	+1.13700626e+02
P4	85	20.06.2015	2361.0000	+3.26140803e+02	+6.99571641e-02	+2.14453883e-04	+1.04323491e+02	+1.13914560e+02
P4	86	20.07.2015	2391.0000	+3.26078089e+02	+7.06614854e-02	+2.16654166e-04	+1.04584651e+02	+1.14176930e+02
P4	87	20.08.2015	2422.0000	+3.16580900e+02	+6.91901338e-02	+2.18506598e-04	+1.05313390e+02	+1.14628196e+02
P4	88	19.09.2015	2452.0000	+3.21341304e+02	+7.08359401e-02	+2.20389747e-04	+1.05461295e+02	+1.14918500e+02
P4	89	20.10.2015	2483.0000	+3.11414985e+02	+6.91950015e-02	+2.22146118e-04	+1.06195905e+02	+1.15362533e+02
P4	90	19.11.2015	2513.0000	+3.19677418e+02	+7.15816987e-02	+2.23868405e-04	+1.06196118e+02	+1.15608440e+02
P4	91	20.12.2015	2544.0000	+3.21196491e+02	+7.25493776e-02	+2.25821254e-04	+1.06444499e+02	+1.15904159e+02
P4	92	19.01.2016	2574.0000	+3.25039660e+02	+7.39996237e-02	+2.27611549e-04	+1.06651493e+02	+1.16226850e+02
P4	93	18.02.2016	2604.0000	+3.15633216e+02	+7.24138067e-02	+2.29371287e-04	+1.07296655e+02	+1.16596632e+02
P4	94	20.03.2016	2635.0000	+3.17983732e+02	+7.35080658e-02	+2.31115839e-04	+1.07515649e+02	+1.16887106e+02
P4	95	19.04.2016	2665.0000	+3.29409414e+02	+7.67456829e-02	+2.32925361e-04	+1.07412708e+02	+1.17123829e+02
P4	96	20.05.2016	2696.0000	+3.09370011e+02	+7.26085457e-02	+2.34643003e-04	+1.08439956e+02	+1.17561609e+02
P4	97	19.06.2016	2726.0000	+3.12817518e+02	+7.38117376e-02	+2.35902151e-04	+1.08729451e+02	+1.17954132e+02
P4	98	20.07.2016	2757.0000	+3.20320013e+02	+7.61174113e-02	+2.37572818e-04	+1.08766070e+02	+1.18214319e+02
P4	99	19.08.2016	2787.0000	+3.16868426e+02	+7.58143521e-02	+2.39204070e-04	+1.09171064e+02	+1.18519519e+02
P4	100	18.09.2016	2817.0000	+3.22097711e+02	+7.76287961e-02	+2.40952011e-04	+1.09264616e+02	+1.18769622e+02
P4	101	19.10.2016	2848.0000	+3.13195375e+02	+7.59645759e-02	+2.42488112e-04	+1.09930335e+02	+1.19174140e+02
P4	102	18.11.2016	2878.0000	+3.10492667e+02	+7.56733198e-02	+2.43660767e-04	+1.10468419e+02	+1.19633315e+02
P4	103	19.12.2016	2909.0000	+3.18960059e+02	+7.82105702e-02	+2.45144792e-04	+1.10441186e+02	+1.19858204e+02
P4	104	18.01.2017	2939.0000	+3.15824892e+02	+7.78978804e-02	+2.46588137e-04	+1.10903813e+02	+1.20229907e+02
P4	105	18.02.2017	2970.0000	+3.17313880e+02	+7.87395413e-02	+2.48082458e-04	+1.11148139e+02	+1.20520104e+02
P4	106	20.03.2017	3000.0000	+3.18747267e+02	+7.95334958e-02	+2.49456745e-04	+1.11454745e+02	+1.20870794e+02
P4	107	20.04.2017	3031.0000	+3.22000674e+02	+8.08562390e-02	+2.51042768e-04	+1.11638613e+02	+1.21152820e+02
P4	108	20.05.2017	3061.0000	+3.16665495e+02	+7.99951015e-02	+2.52553246e-04	+1.12104501e+02	+1.21462813e+02
P4	109	19.06.2017	3091.0000	+3.11344694e+02	+7.90663126e-02	+2.53886578e-04	+1.12599198e+02	+1.21801632e+02
P4	110	20.07.2017	3122.0000	+3.16671128e+02	+8.07221598e-02	+2.54843531e-04	+1.13005095e+02	+1.22365878e+02
P4	111	19.08.2017	3152.0000	+3.22212157e+02	+8.24331919e-02	+2.55769704e-04	+1.13420473e+02	+1.22945741e+02
P4	112	19.09.2017	3183.0000	+3.21558460e+02	+8.26397345e-02	+2.56931513e-04	+1.13990826e+02	+1.23497525e+02
P4	113	19.10.2017	3213.0000	+3.24576716e+02	+8.37941947e-02	+2.58097896e-04	+1.14404086e+02	+1.24001074e+02
P4	114	19.11.2017	3244.0000	+3.15425088e+02	+8.17916573e-02	+2.59238902e-04	+1.15269899e+02	+1.24596709e+02
P4	115	19.12.2017	3274.0000	+3.29188996e+02	+8.56942586e-02	+2.60251581e-04	+1.15313405e+02	+1.25048557e+02
P4	116	19.01.2018	3305.0000	+3.16192180e+02	+8.26704232e-02	+2.61387914e-04	+1.16297723e+02	+1.25649090e+02
P4	117	18.02.2018	3335.0000	+3.24263728e+02	+8.51415413e-02	+2.62499886e-04	+1.16486794e+02	+1.26078017e+02
P4	118	20.03.2018	3365.0000	+3.07091134e+02	+8.09658034e-02	+2.63584497e-04	+1.17583017e+02	+1.26666504e+02
P4	119	20.04.2018	3396.0000	+3.16676010e+02	+8.37895176e-02	+2.64520680e-04	+1.17769659e+02	+1.27137409e+02
P4	120	20.05.2018	3426.0000	+3.16422994e+02	+8.39958756e-02	+2.65383951e-04	+1.18320689e+02	+1.27681651e+02
P4	121	20.06.2018	3457.0000	+3.15240053e+02	+8.39774275e-02	+2.66321052e-04	+1.18942685e+02	+1.28269098e+02
P4	122	20.07.2018	3487.0000	+3.20264441e+02	+8.55786839e-02	+2.67141185e-04	+1.19391909e+02	+1.28867443e+02
P4	123	20.08.2018	3518.0000	+3.19950994e+02	+8.57962560e-02	+2.68082479e-04	+1.20027318e+02	+1.29494030e+02
P4	124	19.09.2018	3548.0000	+3.11370252e+02	+8.37182056e-02	+2.68798005e-04	+1.20966505e+02	+1.30179235e+02
P4	125	19.10.2018	3578.0000	+3.17081332e+02	+8.55083039e-02	+2.69600390e-04	+1.21318815e+02	+1.30701094e+02
P4	126	19.11.2018	3609.0000	+3.06430971e+02	+8.28689555e-02	+2.70359588e-04	+1.22342965e+02	+1.31410134e+02
P4	127	19.12.2018	3639.0000	+3.21340868e+02	+8.71724715e-02	+2.71203693e-04	+1.22394291e+02	+1.31903626e+02
Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Дебит воды, ст.м3/сут"	"Обводнённость, доля"	"Забойное давление, Бара"	"WBP9, Бара"
P5	2	02.01.2009	1.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
P5	3	03.01.2009	2.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
P5	4	08.01.2009	7.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
P5	5	16.01.2009	15.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
P5	6	31.01.2009	30.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
P5	7	01.03.2009	59.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
P5	8	01.04.2009	90.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
P5	9	30.04.2009	119.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
P5	10	30.05.2009	149.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
P5	11	30.06.2009	180.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
P5	12	29.07.2009	209.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
P5	13	29.08.2009	240.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
P5	14	28.09.2009	270.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
P5	15	27.10.2009	299.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
P5	16	27.11.2009	330.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
P5	17	26.12.2009	359.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
P5	18	26.01.2010	390.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
P5	19	25.02.2010	420.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
P5	20	26.03.2010	449.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
P5	21	26.04.2010	480.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
P5	22	25.05.2010	509.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
P5	23	24.06.2010	539.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
P5	24	25.07.2010	570.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
P5	25	30.07.2010	575.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
P5	26	09.08.2010	585.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
P5	27	23.08.2010	599.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
P5	28	23.09.2010	630.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
P5	29	23.10.2010	660.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
